time,close,T10Y2Y,HY_Spread,Copper_Gold_Log,WEI,Sahm_Rule,UM_Sentiment
1982-04-12,180.89,-0.39,,,,1.47,62
1982-04-13,180.76,-0.34,,,,1.47,62
1982-04-14,180.41,-0.4,,,,1.47,62
1982-04-15,181.12,-0.48,,,,1.47,62
1982-04-16,182.25,-0.53,,,,1.47,62
1982-04-19,182.37,-0.52,,,,1.47,62
1982-04-20,181.94,-0.42,,,,1.47,62
1982-04-21,182.32,-0.35,,,,1.47,62
1982-04-22,183.66,-0.35,,,,1.47,62
1982-04-23,184.93,-0.33,,,,1.47,62
1982-04-26,185.8,-0.33,,,,1.47,62
1982-04-27,184.72,-0.32,,,,1.47,62
1982-04-28,184.89,-0.25,,,,1.47,62
1982-04-29,184.15,-0.22,,,,1.47,62
1982-04-30,184.7,-0.15,,,,1.47,62
1982-05-03,184.97,-0.12,,,,1.77,65.5
1982-05-04,185.95,-0.18,,,,1.77,65.5
1982-05-05,185.88,-0.3,,,,1.77,65.5
1982-05-06,187.27,-0.24,,,,1.77,65.5
1982-05-07,188.13,-0.24,,,,1.77,65.5
1982-05-10,187.57,-0.19,,,,1.77,65.5
1982-05-11,188.19,-0.22,,,,1.77,65.5
1982-05-12,188.06,-0.27,,,,1.77,65.5
1982-05-13,187.66,-0.21,,,,1.77,65.5
1982-05-14,188.22,-0.33,,,,1.77,65.5
1982-05-17,186.9,-0.38,,,,1.77,65.5
1982-05-18,185.81,-0.28,,,,1.77,65.5
1982-05-19,183.91,-0.25,,,,1.77,65.5
1982-05-20,182.72,-0.14,,,,1.77,65.5
1982-05-21,182.4,0.05,,,,1.77,65.5
1982-05-24,181.71,-0.05,,,,1.77,65.5
1982-05-25,181.12,-0.04,,,,1.77,65.5
1982-05-26,178.76,-0.06,,,,1.77,65.5
1982-05-27,178.37,0.06,,,,1.77,65.5
1982-05-28,178.54,0.09,,,,1.77,65.5
1982-06-01,177.36,0.09,,,,2,67.5
1982-06-02,177.82,0.01,,,,2,67.5
1982-06-03,177.1,-0.09,,,,2,67.5
1982-06-04,174.82,0,,,,2,67.5
1982-06-07,173.84,-0.05,,,,2,67.5
1982-06-08,173.28,-0.03,,,,2,67.5
1982-06-09,170.94,-0.06,,,,2,67.5
1982-06-10,171.37,-0.12,,,,2,67.5
1982-06-11,173.55,-0.1,,,,2,67.5
1982-06-14,172.15,-0.15,,,,2,67.5
1982-06-15,171.19,-0.16,,,,2,67.5
1982-06-16,171.44,-0.2,,,,2,67.5
1982-06-17,169.85,-0.19,,,,2,67.5
1982-06-18,168.5,-0.31,,,,2,67.5
1982-06-21,168,-0.34,,,,2,67.5
1982-06-22,169.05,-0.29,,,,2,67.5
1982-06-23,170.86,-0.24,,,,2,67.5
1982-06-24,171.12,-0.23,,,,2,67.5
1982-06-25,170.48,-0.24,,,,2,67.5
1982-06-28,171.07,-0.22,,,,2,67.5
1982-06-29,170.53,-0.2,,,,2,67.5
1982-06-30,171.3,-0.22,,,,2,67.5
1982-07-01,170.6,-0.22,,,,2.17,65.7
1982-07-02,170.05,-0.2,,,,2.17,65.7
1982-07-06,169.22,-0.21,,,,2.17,65.7
1982-07-07,168.08,-0.24,,,,2.17,65.7
1982-07-08,166.8,-0.19,,,,2.17,65.7
1982-07-09,168.07,-0.07,,,,2.17,65.7
1982-07-12,168.85,-0.02,,,,2.17,65.7
1982-07-13,169.35,0.01,,,,2.17,65.7
1982-07-14,169.21,-0.11,,,,2.17,65.7
1982-07-15,169.61,-0.13,,,,2.17,65.7
1982-07-16,170.18,-0.11,,,,2.17,65.7
1982-07-19,170.09,-0.01,,,,2.17,65.7
1982-07-20,170.83,0.16,,,,2.17,65.7
1982-07-21,171.54,0.26,,,,2.17,65.7
1982-07-22,172.06,0.47,,,,2.17,65.7
1982-07-23,172.11,0.47,,,,2.17,65.7
1982-07-26,171.45,0.52,,,,2.17,65.7
1982-07-27,170.71,0.58,,,,2.17,65.7
1982-07-28,168.37,0.51,,,,2.17,65.7
1982-07-29,167.6,0.52,,,,2.17,65.7
1982-07-30,167.35,0.41,,,,2.17,65.7
1982-08-02,168.37,0.51,,,,2.3,65.4
1982-08-03,167.97,0.59,,,,2.3,65.4
1982-08-04,166.56,0.61,,,,2.3,65.4
1982-08-05,165.15,0.75,,,,2.3,65.4
1982-08-06,163.59,0.62,,,,2.3,65.4
1982-08-09,161.38,0.61,,,,2.3,65.4
1982-08-10,161.32,0.62,,,,2.3,65.4
