time,months_until_fear,months_until_euphoria,fear_window_24m,fear_window_36m,euphoria_window_24m,euphoria_window_36m,confidence_fear,confidence_euphoria,confidence,fear_period_months,euphoria_period_months,fear_phase,euphoria_phase,nasdaq_close,nasdaq_sma,nasdaq_overext,nasdaq_mom_fast,nasdaq_mom_slow,vol_ann,vol_z,runup_12m,trend_break,overext_flag,mom_decel,macro_risk,fear_level,euphoria_level,fear_trigger,euphoria_trigger
2019-01-23,24.3270133167005,30.020158003560727,0,1,0,1,0.7925158634245772,0.9711954279861654,0.8818556457053713,119.81311239387276,42.34583016396027,-1.275746281730609,1.828857337770329,7025.77,7451.7056,-0.05715947769058394,0.07618394065323719,-0.10406956503997122,0.305277714220562,2.048483238198601,-0.05160076295587346,1,0,0,0,2,0,0,0
2019-01-24,24.3270133167005,30.020158003560727,0,1,0,1,0.7925158634245772,0.9711954279861654,0.8818556457053713,119.81311239387276,42.34583016396027,-1.275746281730609,1.828857337770329,7073.46,7452.3212,-0.05083801272548483,0.11692265422809767,-0.09786156206597063,0.30557768549377184,2.0312308622672886,-0.05185187171008099,1,0,0,0,2,0,0,0
2019-01-25,24.3270133167005,30.020158003560727,0,1,0,1,0.7925158634245772,0.9711954279861654,0.8818556457053713,119.81311239387276,42.34583016396027,-1.275746281730609,1.828857337770329,7164.86,7452.673999999999,-0.03861889034727661,0.1569437357498562,-0.09674190392625537,0.3066946233143053,2.0277985920553028,-0.03374214099413908,1,0,0,0,2,0,0,0
2019-01-28,24.3270133167005,30.020158003560727,0,1,0,1,0.7925158634245772,0.9711954279861654,0.8818556457053713,119.81311239387276,42.34583016396027,-1.275746281730609,1.828857337770329,7085.68,7452.75725,-0.049253885197991565,0.08106359736114599,-0.09761620339829191,0.29434222140607724,1.804675021225629,-0.04391755136847664,1,0,0,0,2,0,0,0
2019-01-29,24.3270133167005,30.020158003560727,0,1,0,1,0.7925158634245772,0.9711954279861654,0.8818556457053713,119.81311239387276,42.34583016396027,-1.275746281730609,1.828857337770329,7028.29,7452.19745,-0.056883550502275004,0.06821197387639466,-0.09164941285338013,0.28862314503387926,1.6943353612123087,-0.06361505881475193,1,0,0,0,2,0,0,0
2019-01-30,24.3270133167005,30.020158003560727,0,1,0,1,0.7925158634245772,0.9711954279861654,0.8818556457053713,119.81311239387276,42.34583016396027,-1.275746281730609,1.828857337770329,7183.08,7452.5796,-0.0361619217056065,0.09090412057370911,-0.058574049803407635,0.28911994025793347,1.6874900422046544,-0.037960171485741045,1,0,0,0,2,0,0,0
2019-01-31,24.3270133167005,30.020158003560727,0,1,0,1,0.7925158634245772,0.9711954279861654,0.8818556457053713,119.81311239387276,42.34583016396027,-1.275746281730609,1.828857337770329,7281.74,7453.206899999999,-0.02300578828691846,0.09742768956246017,-0.05084211116310533,0.28839018820508433,1.661429806760138,-0.016310749910840694,1,0,0,0,2,0,0,0
2019-02-01,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7263.87,7453.120750000001,-0.02539214865128825,0.08969927722121707,-0.0575325438643155,0.2868064808773091,1.621918129615318,-0.01991639996330008,1,0,0,0,2,0,0,0
2019-02-04,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7347.54,7453.382250000001,-0.01420056646095147,0.13677419354838705,-0.058332446886906864,0.28490429342892354,1.5778160065363,-0.0051882922232481254,1,0,0,0,2,0,0,0
2019-02-05,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7402.08,7454.20235,-0.00699234439215346,0.09841723971116778,-0.05247433119005229,0.28312096717830465,1.5355324275894686,0.022252604975866452,1,0,0,0,2,0,0,0
2019-02-06,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7375.28,7455.348099999999,-0.010739686319945263,0.0808694110181476,-0.06163100787818343,0.2824290659574056,1.5101979405809889,0.05852145595354452,1,0,0,0,2,0,0,0
2019-02-07,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7288.35,7456.146850000001,-0.02250449908990204,0.056742061765985286,-0.07551188153725552,0.28333705878899385,1.511129994437924,0.024237339584141315,1,0,0,0,2,0,0,0
2019-02-08,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7298.2,7457.6011,-0.02137431298115422,0.0490320651767695,-0.07481051122354165,0.28305569280428466,1.4927009054416116,0.03491501677543041,1,0,0,0,2,0,0,0
2019-02-11,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7307.9,7459.121899999999,-0.02027341851056219,0.04606738838860758,-0.07398584349791815,0.27793872760538935,1.3962399140231514,0.07831303968033798,1,0,0,0,2,0,0,0
2019-02-12,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7414.62,7460.6016,-0.006163256325066313,0.06356469501454498,-0.054150279814927926,0.27936502005991803,1.407036296205319,0.07857019211606975,1,0,0,0,2,0,0,0
2019-02-13,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7420.38,7462.1044999999995,-0.005591519121716848,0.0744955053055929,-0.05106711118443008,0.27738026314122355,1.3628051549082532,0.06279325576199235,1,0,0,0,2,0,0,0
2019-02-14,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7426.95,7463.9079,-0.004951548236547865,0.05739318861646714,-0.05640277020768936,0.2714835824482391,1.2565317506293852,0.058949085408019686,1,0,0,0,2,0,0,0
2019-02-15,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7472.41,7465.61645,0.000909978438552006,0.06222306882037443,-0.03880953728524905,0.2717013819937121,1.2498661939716746,0.04602568445690003,0,0,0,0,1,0,0,0
2019-02-19,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7486.77,7467.5458,0.0025743665341833033,0.05678767330184664,-0.04095935192633848,0.2709952953773975,1.228583520813778,0.03174288183032159,0,0,0,0,1,0,0,0
2019-02-20,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7489.07,7469.5504,0.002613222878849575,0.04636430574398198,-0.04186875426191072,0.2689686220937517,1.1865330763732633,0.03447766203879565,0,0,0,0,1,0,0,0
2019-02-21,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7459.71,7470.8008500000005,-0.0014845597175837666,0.0625822607387656,-0.04619607953448468,0.26908909035758,1.17914498450488,0.03115708339841672,1,0,0,0,2,0,0,0
2019-02-22,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7527.54,7472.1125,0.007417915616233062,0.07141850644128689,-0.04219656783095416,0.2621630757477198,1.0599470931521486,0.04285122530038543,0,0,0,0,1,0,0,0
2019-02-25,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7554.46,7473.5503,0.01082613975315061,0.06800066728305532,-0.04241801979947024,0.2595595124669594,1.0107055368253859,0.047762233203746396,0,0,0,0,1,0,0,0
2019-02-26,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7549.3,7474.597250000001,0.009994217414188933,0.05365631708086416,-0.04177973867989426,0.2591301871819378,0.9965210377588367,0.028880841825226655,0,0,0,0,0,0,0,0
2019-02-27,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7554.51,7475.34495,0.010590153434993033,0.0661658443508597,-0.04926642151125471,0.25883207512455747,0.9845918558833545,0.017927739285800826,0,0,0,0,0,0,0,0
2019-02-28,23.620228102728888,29.753047142565144,1,1,0,1,0.7813805354759762,0.9724602326904199,0.8769203840831981,120.10027610314738,42.023537176644076,-1.2357196418086105,1.834632871810416,7532.53,7475.9932,0.00756244668601358,0.0717443361045147,-0.06053580114493817,0.25603228399125666,0.9333148692206618,0.02758122054199319,0,0,0,0,0,0,0,0
2019-03-01,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7595.35,7476.91335,0.015840313302547537,0.05739459953112047,-0.0541329806576305,0.256430937642299,0.9330618687425224,0.04432002705894811,0,0,0,0,0,0,0,0
2019-03-04,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7577.57,7478.04305,0.013309223995440878,0.04062627888389314,-0.06561533178210266,0.24999709953517882,0.8251242476618518,0.0552895595886671,0,0,0,0,0,0,0,0
2019-03-05,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7576.36,7478.933349999999,0.013026810835264468,0.04301976769958715,-0.06330084219792398,0.24991585059714097,0.8182050404867853,0.043882020482593376,0,0,0,0,0,0,0,0
2019-03-06,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7505.92,7479.5506000000005,0.0035255326703718115,0.0215555138182304,-0.07443332174204698,0.25028817745920195,0.8184915060430309,0.02390221943334203,0,0,0,0,0,0,0,0
2019-03-07,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7421.46,7479.8862,-0.00781110814226027,0.0026181829972116155,-0.08277954580565428,0.2495778780646586,0.8017252900809205,0.006707804248773375,1,0,0,0,1,0,0,0
2019-03-08,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7408.14,7479.956699999999,-0.009601218680851287,0.004455424065255897,-0.07342307918405733,0.23730286424175495,0.6030841198128167,0.0015534059337674044,1,0,0,0,1,0,0,0
2019-03-11,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7558.06,7480.8547,0.010320384915376124,0.03700563227616671,-0.04602832609466678,0.24042591454569406,0.6479667119306107,0.017516272995914184,0,0,0,0,0,0,0,0
2019-03-12,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7591.03,7481.68005,0.01461569450567457,0.0401235921186045,-0.03941897162178243,0.23189089882978842,0.5093128661824006,0.003996926255255717,0,0,0,0,0,0,0,0
2019-03-13,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7643.41,7482.77495,0.021467310065231837,0.04591058990954999,-0.03542962282437512,0.2318455372880005,0.5049780325377018,0.007259841440529602,0,0,0,0,0,0,0,0
2019-03-14,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7630.91,7483.76025,0.01966254196879169,0.029170746444187268,-0.04284243151745948,0.23192752092903515,0.5027374354880741,0.015963232641149405,0,0,0,0,0,0,0,0
2019-03-15,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7688.53,7485.21995,0.02716153317578862,0.036136963336109496,-0.033403610406035456,0.23169008500079835,0.49547293704095047,0.02557354394735878,0,0,0,0,0,0,0,0
2019-03-18,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7714.48,7486.4801,0.03045488626891557,0.03871441170332357,-0.03733975898803432,0.23146997434132452,0.48850905835323405,0.031107736970277022,0,0,0,0,0,0,0,0
2019-03-19,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7723.95,7487.88925,0.031525673273012034,0.03366249978253344,-0.035716425885513714,0.22624511488872226,0.4028731292039157,0.03233899002805396,0,0,0,0,0,0,0,0
2019-03-20,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7728.97,7488.76245,0.032075733688147645,0.032350399437941935,-0.02112771489616616,0.2206874904020686,0.31261595207230913,0.05238527063385745,0,0,0,0,0,0,0,0
2019-03-21,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7838.96,7489.92495,0.0466006071262437,0.04672008673974215,-0.014724532466242835,0.22194872245926173,0.32994779677422903,0.06445419116548745,0,0,0,0,0,0,0,0
2019-03-22,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7642.67,7489.948999999999,0.02039012548683594,0.024526422608921905,-0.03866269855246007,0.22352589726348657,0.3521357640494263,0.04048580791228118,0,0,0,0,0,0,0,0
2019-03-25,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7637.54,7489.6905,0.01974040182301251,0.014613007702383607,-0.04866452505720431,0.22037984606179453,0.3002969049878998,0.06570127311391039,0,0,0,0,0,0,0,0
2019-03-26,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7691.52,7489.97275,0.026908943026528354,0.018142924841749064,-0.036990294179512606,0.21038463562382037,0.14130782563727703,0.09994036612624368,0,0,0,0,0,0,0,0
2019-03-27,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7643.38,7489.962100000001,0.020483134353910692,0.012462082577192612,-0.043770681512526166,0.20495628157881804,0.055476136119271484,0.058560717065482715,0,0,0,0,0,0,0,0
2019-03-28,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7669.17,7490.0082999999995,0.023920093653300833,0.015177688559549152,-0.04224805088248851,0.17188702720174295,-0.4642574024185771,0.09421856206688428,0,0,0,0,0,0,0,0
2019-03-29,22.925853527776873,29.506418220296283,1,1,0,1,0.7676260809400606,0.9735550825256575,0.870590581732859,120.3858527034589,41.76342087245074,-1.1965474580730382,1.8440304305838071,7729.32,7490.135950000001,0.03193320543133793,0.026125352305268024,-0.03267057720731337,0.1721951163525545,-0.4566723076168236,0.11225560241926091,0,0,0,0,0,0,0,0
2019-04-01,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,7828.91,7490.802,0.045136421974576235,0.030750393332762638,-0.026493508431391866,0.17336718683023247,-0.43540659365867024,0.10837070888971945,0,0,0,0,0,0,0,0
2019-04-02,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,7848.69,7491.24025,0.04771569701025147,0.035779280165013416,-0.02456517551436377,0.17308155372716555,-0.4367517663506269,0.14243856002515232,0,0,0,0,0,0,0,0
2019-04-03,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,7895.55,7491.9861,0.05386607698057522,0.04212972984388297,-0.017636519726773936,0.17316258391568823,-0.43229224496343543,0.1374775257589378,0,0,0,0,0,0,0,0
2019-04-04,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,7891.78,7492.70985,0.053261124211289035,0.05140742240791263,-0.013472007800438779,0.15972434788999515,-0.6400040812803908,0.12065559896110689,0,0,0,0,0,0,0,0
2019-04-05,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,7938.69,7493.77535,0.059371228682482347,0.06969383382784522,-0.010766234397371344,0.13839246185654144,-0.9695439705585978,0.12183055302371915,0,0,0,0,0,0,0,0
2019-04-08,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,7953.88,7494.637200000001,0.06127618825898584,0.07366761427294843,0.009438404164725966,0.13692277258803984,-0.9854855302511571,0.15021742242711977,0,0,0,0,0,0,0,0
2019-04-09,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,7909.28,7495.61885,0.05518705770371457,0.046469596695448256,0.015513998292343123,0.13680522315809066,-0.9801894710101497,0.13797022879456255,0,0,0,0,0,0,0,0
2019-04-10,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,7964.24,7496.975950000001,0.06232700399685798,0.049164606120644994,0.029510273463504877,0.1365100768503422,-0.9775622939205156,0.12262520615141725,0,0,0,0,0,0,0,0
2019-04-11,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,7947.36,7499.0527,0.05978185751381626,0.039766282326867186,0.027053432273372202,0.13671789240039062,-0.9671284401353463,0.1242504275692704,0,0,0,0,0,0,0,0
2019-04-12,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,7984.16,7501.165349999999,0.06438928186005133,0.046291988766739456,0.07573514056089614,0.13654454407419678,-0.9626670384316682,0.1181905395469347,0,0,0,0,0,0,0,0
2019-04-15,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,7976.01,7503.82,0.06292661604356198,0.03739076260351459,0.088271892984912,0.1346674076588786,-0.9846320535037372,0.1223304932703877,0,0,0,0,0,0,0,0
2019-04-16,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,8000.23,7506.302749999999,0.06580166913731267,0.037040733788926694,0.06713984065392431,0.13130302351918,-1.0293298083842448,0.1179313833444191,0,0,0,0,0,0,0,0
2019-04-17,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,7996.08,7508.731649999999,0.06490421721223738,0.03523197327792138,0.07608125166537927,0.1314034521897367,-1.019968498317806,0.09819670104791856,0,0,0,0,0,0,0,0
2019-04-18,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,7998.06,7510.8835,0.0648627421793988,0.034815764584414266,0.046114768314391874,0.13105531270667622,-1.0176256286340417,0.09633953098184578,0,0,0,0,0,0,0,0
2019-04-22,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,8015.27,7513.4465,0.06679005433791274,0.02249150397501709,0.04874847894068868,0.1299639920667631,-1.0267115511525842,0.10737822013080844,0,0,0,0,0,0,0,0
2019-04-23,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,8120.82,7516.118450000001,0.08045396756619749,0.06256321416468325,0.08492559925398857,0.12474349396741141,-1.0990707811061804,0.1363941042214456,0,0,0,0,0,0,0,0
2019-04-24,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,8102.01,7518.18655,0.07765482355582143,0.060814084116089795,0.08765973556288542,0.12505417476466477,-1.0857706213696792,0.13654995370760026,0,0,0,0,0,0,0,0
2019-04-25,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,8118.68,7519.99895,0.07961185287133588,0.05553648693626223,0.08703738168847575,0.12472089822667891,-1.0824254329755818,0.15859490392231024,0,0,0,0,0,0,0,0
2019-04-26,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,8146.4,7521.93495,0.08301920372230809,0.0658111987105181,0.0953083949800606,0.12284060430019177,-1.1027405577874085,0.16314997415666488,0,0,0,0,0,0,0,0
2019-04-29,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,8161.85,7524.16115,0.08475215207212838,0.06424163240611436,0.14819790670193012,0.11991419788105778,-1.1386957108293871,0.14653980794192178,0,0,0,0,0,0,0,0
2019-04-30,22.210245460738086,29.27498883436501,1,1,0,1,0.7528692226970171,0.9744432044063797,0.8636562135516983,120.66857041133783,41.56392627372824,-1.1564824831524618,1.8577087893802144,8095.39,7525.5185,0.07572521414969624,0.04736121676939242,0.10617845030430395,0.11992946393537415,-1.1294308426473068,0.13702491643023684,0,0,0,0,0,0,0,0
2019-05-01,21.463946608593357,28.97521729941885,1,1,0,1,0.737869604734094,0.9751283200912682,0.8564989624126811,120.94800854630658,41.41633749915394,-1.1150407153133668,1.887416134887048,8049.64,7526.6368,0.0694869719235025,0.028194218607698884,0.12312043319506483,0.11403344394203642,-1.2100330954540486,0.1391639436364589,0,0,0,0,0,0,0,0
2019-05-02,21.463946608593357,28.97521729941885,1,1,0,1,0.737869604734094,0.9751283200912682,0.8564989624126811,120.94800854630658,41.41633749915394,-1.1150407153133668,1.887416134887048,8036.77,7527.792050000001,0.06761317882047502,0.02396323462896377,0.1399204855403111,0.11162793756178627,-1.2366142550240962,0.12706606644508955,0,0,0,0,0,0,0,0
2019-05-03,21.463946608593357,28.97521729941885,1,1,0,1,0.737869604734094,0.9751283200912682,0.8564989624126811,120.94800854630658,41.41633749915394,-1.1150407153133668,1.887416134887048,8164.0,7529.33645,0.08429209588581998,0.034000164649707676,0.13996076323193685,0.11487743881074348,-1.1773248004088428,0.14971341660916226,0,0,0,0,0,0,0,0
2019-05-06,21.463946608593357,28.97521729941885,1,1,0,1,0.737869604734094,0.9751283200912682,0.8564989624126811,120.94800854630658,41.41633749915394,-1.1150407153133668,1.887416134887048,8123.29,7530.6807,0.07869266054528112,0.029335587155242537,0.11188080866149286,0.11398913746203894,-1.1812471961769189,0.14603810585272603,0,0,0,0,0,0,0,0
2019-05-07,21.463946608593357,28.97521729941885,1,1,0,1,0.737869604734094,0.9751283200912682,0.8564989624126811,120.94800854630658,41.41633749915394,-1.1150407153133668,1.887416134887048,7963.76,7531.373,0.05741144410189225,0.003157951752745136,0.07125312413405327,0.12102164676829856,-1.0656913532629775,0.10460190689661863,0,0,0,0,0,0,0,0
2019-05-08,21.463946608593357,28.97521729941885,1,1,0,1,0.737869604734094,0.9751283200912682,0.8564989624126811,120.94800854630658,41.41633749915394,-1.1150407153133668,1.887416134887048,7943.32,7531.9886,0.05461126162617935,-0.0013276539248769925,0.07969699564631738,0.12086961463143282,-1.059935771230334,0.09333660004321964,0,0,1,0,0,0,0,0
2019-05-09,21.463946608593357,28.97521729941885,1,1,0,1,0.737869604734094,0.9751283200912682,0.8564989624126811,120.94800854630658,41.41633749915394,-1.1150407153133668,1.887416134887048,7910.59,7532.3322,0.05021788603535038,0.00016562822406096522,0.07937670985215961,0.11846853958104456,-1.088148822675401,0.0885783484016569,0,0,0,0,0,0,0,0
2019-05-10,21.463946608593357,28.97521729941885,1,1,0,1,0.737869604734094,0.9751283200912682,0.8564989624126811,120.94800854630658,41.41633749915394,-1.1150407153133668,1.887416134887048,7916.94,7532.71305,0.051007777337276794,-0.0059390475425150635,0.07334367323033208,0.11847319425771685,-1.079897111389107,0.07861540536600575,0,0,1,0,0,0,0,0
2019-05-13,21.463946608593357,28.97521729941885,1,1,0,1,0.737869604734094,0.9751283200912682,0.8564989624126811,120.94800854630658,41.41633749915394,-1.1150407153133668,1.887416134887048,7647.02,7531.28695,0.015366968589611396,-0.03779116587143394,0.01007429911171287,0.13803061409382936,-0.7791107817527799,0.03268750582379143,0,0,1,0,0,0,0,0
2019-05-14,21.463946608593357,28.97521729941885,1,1,0,1,0.737869604734094,0.9751283200912682,0.8564989624126811,120.94800854630658,41.41633749915394,-1.1150407153133668,1.887416134887048,7734.49,7530.6984999999995,0.027061433942681345,-0.03127066591851868,0.02703668097221046,0.13688060000645866,-0.7915926803864574,0.04479472853808253,0,0,1,0,0,0,0,0
